customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,risk_category
0463-ZSDNT,10,56.75,503.25,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
4324-BZCKL,10,55.55,551.3,Month-to-month,Mailed check,DSL,Medium Risk
8735-DCXNF,10,54.95,568.85,Month-to-month,Credit card (automatic),DSL,Medium Risk
7966-YOTQW,10,54.5,568.2,Month-to-month,Credit card (automatic),DSL,Medium Risk
3604-WLABM,10,54.25,583.0,Month-to-month,Electronic check,DSL,High Risk
6434-TTGJP,10,53.7,521.0,Two year,Credit card (automatic),DSL,Low Risk
2709-UQGNP,10,51.65,524.5,Month-to-month,Mailed check,DSL,Medium Risk
8229-MYEJZ,10,51.2,498.25,Month-to-month,Electronic check,DSL,High Risk
8865-TNMNX,10,49.55,475.7,One year,Mailed check,DSL,Low Risk
5651-CPDND,10,46.0,492.1,Month-to-month,Mailed check,DSL,Medium Risk
6143-JQKEA,10,45.8,436.2,Month-to-month,Credit card (automatic),DSL,Medium Risk
8095-WANWK,10,45.25,428.7,Month-to-month,Mailed check,DSL,Medium Risk
8111-BKVDS,10,40.7,449.3,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
1729-VLAZJ,10,40.25,411.45,One year,Mailed check,DSL,Low Risk
4439-YRNVD,10,36.25,374.0,Month-to-month,Electronic check,DSL,High Risk
4307-KWMXE,10,35.75,389.8,Month-to-month,Electronic check,DSL,High Risk
4881-JVQOD,10,34.55,362.6,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
6713-OKOMC,10,29.75,301.9,Month-to-month,Mailed check,DSL,Medium Risk
0621-JFHOL,10,29.6,299.05,Two year,Mailed check,DSL,Low Risk
9108-EQPNQ,10,26.1,225.55,Two year,Credit card (automatic),No,Low Risk
7554-NEWDD,10,25.7,251.6,Two year,Bank transfer (automatic),No,Low Risk
5555-RNPGT,10,24.8,223.9,Month-to-month,Credit card (automatic),No,Medium Risk
5018-HEKFO,10,24.5,270.15,Month-to-month,Mailed check,No,Medium Risk
3682-YEUWS,10,24.4,253.9,Month-to-month,Mailed check,No,Medium Risk
2740-JFBOK,10,24.0,226.55,Month-to-month,Electronic check,No,High Risk
8003-EWNDZ,10,21.2,222.65,Month-to-month,Electronic check,No,High Risk
3847-BAERP,10,20.9,247.0,Month-to-month,Mailed check,No,Medium Risk
1784-BXEFA,10,20.55,187.35,Month-to-month,Mailed check,No,Medium Risk
9512-PHSMG,10,20.55,252.75,Month-to-month,Mailed check,No,Medium Risk
3724-BSCVH,10,20.45,242.4,One year,Mailed check,No,Low Risk
7665-VIGUD,10,20.35,176.3,One year,Mailed check,No,Low Risk
1494-EJZDW,10,20.15,220.8,Two year,Mailed check,No,Low Risk
1952-DVVSW,10,20.1,184.4,One year,Mailed check,No,Low Risk
7094-MSZAO,10,20.05,218.5,Month-to-month,Credit card (automatic),No,Medium Risk
0380-ZCSBI,10,20.0,198.7,Month-to-month,Credit card (automatic),No,Medium Risk
4860-YZGZM,10,20.0,185.4,Month-to-month,Electronic check,No,High Risk
8439-LTUGF,10,20.0,198.6,Month-to-month,Credit card (automatic),No,Medium Risk
0221-NAUXK,10,19.95,219.5,One year,Bank transfer (automatic),No,Low Risk
0114-RSRRW,10,19.95,187.75,Month-to-month,Bank transfer (automatic),No,Medium Risk
4936-YPJNK,10,19.9,199.45,Month-to-month,Mailed check,No,Medium Risk
3675-YDUPJ,10,19.85,193.05,Month-to-month,Mailed check,No,Medium Risk
4318-RAJVY,10,19.8,198.25,One year,Mailed check,No,Low Risk
4182-BGSIQ,10,19.8,196.75,Month-to-month,Bank transfer (automatic),No,Medium Risk
2428-ZMCTB,10,19.75,208.25,Month-to-month,Credit card (automatic),No,Medium Risk
3146-JTQHR,10,19.6,189.45,One year,Bank transfer (automatic),No,Low Risk
8076-FEZKJ,10,19.5,225.85,One year,Mailed check,No,Low Risk
4815-TUMEQ,10,19.3,185.2,One year,Mailed check,No,Low Risk
5863-OOKCL,10,18.85,163.2,Month-to-month,Mailed check,No,Medium Risk
3292-PBZEJ,11,111.4,1183.05,Month-to-month,Electronic check,Fiber optic,High Risk
9093-FPDLG,11,94.2,999.9,Month-to-month,Electronic check,Fiber optic,High Risk
7928-VJYAB,11,90.6,1020.2,Month-to-month,Electronic check,Fiber optic,High Risk
1173-XZPYF,11,89.2,990.3,Month-to-month,Electronic check,Fiber optic,High Risk
3797-FKOGQ,11,86.2,893.2,Month-to-month,Electronic check,Fiber optic,High Risk
0315-LVCRK,11,84.8,888.75,Month-to-month,Electronic check,Fiber optic,High Risk
5701-YVSVF,11,82.9,880.05,Month-to-month,Electronic check,Fiber optic,High Risk
6416-YJTTB,11,79.5,795.65,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
5271-DBYSJ,11,79.15,827.7,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
3088-LHEFH,11,79.0,929.3,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
5288-AHOUP,11,78.5,874.2,Month-to-month,Electronic check,Fiber optic,High Risk
7072-MBHEV,11,78.1,864.85,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
8981-FJGLA,11,78.0,851.8,Month-to-month,Mailed check,Fiber optic,Medium Risk
3969-GYXEL,11,76.4,838.7,Month-to-month,Electronic check,Fiber optic,High Risk
5035-BVCXS,11,75.9,866.4,Month-to-month,Mailed check,Fiber optic,Medium Risk
5879-SESNB,11,75.25,888.65,Month-to-month,Electronic check,Fiber optic,High Risk
2460-NGXBJ,11,75.2,775.3,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
1391-UBDAR,11,72.9,818.45,Month-to-month,Electronic check,Fiber optic,High Risk
5527-ACHSO,11,70.5,829.3,Month-to-month,Mailed check,DSL,Medium Risk
2501-XWWTZ,11,70.2,760.05,Month-to-month,Electronic check,Fiber optic,High Risk
7206-PQBBZ,11,70.2,834.7,Month-to-month,Electronic check,Fiber optic,High Risk
1399-UBQIU,11,69.35,712.25,Month-to-month,Electronic check,DSL,High Risk
0774-IFUVM,11,65.15,723.35,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
5756-JYOJT,11,64.9,697.25,One year,Credit card (automatic),DSL,Low Risk
6652-YFFJO,11,64.9,716.1,Month-to-month,Electronic check,DSL,High Risk
2458-EOMRE,11,64.05,733.95,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
9314-QDMDW,11,61.25,729.95,One year,Electronic check,DSL,Low Risk
1353-LJWEM,11,60.9,688.5,Month-to-month,Electronic check,DSL,High Risk
7446-YPODE,11,60.25,662.95,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
1357-MVDOZ,11,59.65,683.25,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
2782-LFZVW,11,58.95,601.6,Month-to-month,Mailed check,DSL,Medium Risk
4680-KUTAJ,11,55.6,580.8,Month-to-month,Electronic check,DSL,High Risk
6859-RKMZJ,11,55.05,608.15,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
1877-HKBQX,11,54.6,617.85,One year,Mailed check,DSL,Low Risk
1089-HDMKP,11,54.55,601.25,Month-to-month,Electronic check,DSL,High Risk
2450-ZKEED,11,53.8,651.55,One year,Bank transfer (automatic),DSL,Low Risk
1596-OQSPS,11,51.1,531.15,Month-to-month,Electronic check,DSL,High Risk
9496-IVVRP,11,51.0,581.7,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
8108-UXRQN,11,50.55,565.35,Month-to-month,Electronic check,DSL,High Risk
0356-ERHVT,11,45.9,521.9,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
1685-VAYJF,11,45.2,492.0,Month-to-month,Credit card (automatic),DSL,Medium Risk
9873-MNDKV,11,44.65,472.25,Month-to-month,Mailed check,DSL,Medium Risk
0308-IVGOK,11,40.4,422.6,One year,Credit card (automatic),DSL,Low Risk
0305-SQECB,11,36.05,402.6,One year,Mailed check,DSL,Low Risk
4718-DHSMV,11,35.8,363.15,Month-to-month,Mailed check,DSL,Medium Risk
8158-WPEZG,11,35.65,425.1,Month-to-month,Electronic check,DSL,High Risk
7950-XWOVN,11,34.7,383.55,Month-to-month,Mailed check,DSL,Medium Risk
4801-JZAZL,11,29.6,346.45,Month-to-month,Electronic check,DSL,High Risk
6674-KVJHG,11,25.2,245.15,One year,Electronic check,No,Low Risk
0804-XBFBV,11,25.2,321.05,Month-to-month,Electronic check,DSL,High Risk
1734-ZMNTZ,11,25.0,300.7,Two year,Mailed check,No,Low Risk
4063-EIKNQ,11,20.95,267.35,Month-to-month,Bank transfer (automatic),No,Medium Risk
5158-RIVOP,11,20.9,202.3,Two year,Credit card (automatic),No,Low Risk
2907-ILJBN,11,20.6,233.9,One year,Mailed check,No,Low Risk
6924-TDGMT,11,20.55,184.95,One year,Mailed check,No,Low Risk
7706-DZNKK,11,20.45,237.3,Month-to-month,Credit card (automatic),No,Medium Risk
7266-GSSJX,11,20.45,250.8,Month-to-month,Electronic check,No,High Risk
6698-OXETB,11,20.4,231.45,Two year,Mailed check,No,Low Risk
9932-WBWIK,11,20.35,215.25,Month-to-month,Mailed check,No,Medium Risk
9256-JTBNZ,11,20.3,246.3,Month-to-month,Bank transfer (automatic),No,Medium Risk
2371-JUNGC,11,20.25,208.0,Month-to-month,Mailed check,No,Medium Risk
9442-JTWDL,11,20.05,237.7,One year,Credit card (automatic),No,Low Risk
8084-OIVBS,11,20.0,211.95,One year,Mailed check,No,Low Risk
0967-BMLBD,11,20.0,196.35,One year,Mailed check,No,Low Risk
6319-QSUSR,11,19.7,216.2,Month-to-month,Credit card (automatic),No,Medium Risk
0486-LGCCH,11,19.65,225.75,Two year,Mailed check,No,Low Risk
1093-YSWCA,11,19.55,223.15,Two year,Credit card (automatic),No,Low Risk
7649-PHJVR,11,19.5,226.8,One year,Mailed check,No,Low Risk
7145-FEJWU,12,105.3,1275.65,Month-to-month,Electronic check,Fiber optic,High Risk
8272-ONJLV,12,95.7,1184.0,One year,Electronic check,Fiber optic,Low Risk
3338-CVVEH,12,94.55,1173.55,Month-to-month,Electronic check,Fiber optic,High Risk
5348-CAGXB,12,89.55,1021.75,Month-to-month,Electronic check,Fiber optic,High Risk
5429-LWCMV,12,89.15,1057.55,Month-to-month,Electronic check,Fiber optic,High Risk
7858-GTZSP,12,86.55,1066.9,Month-to-month,Electronic check,Fiber optic,High Risk
7596-LDUXP,12,85.15,979.05,One year,Credit card (automatic),Fiber optic,Low Risk
4536-PLEQY,12,85.05,999.8,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
7517-LDMPS,12,84.6,1017.35,Month-to-month,Electronic check,Fiber optic,High Risk
1319-YLZJG,12,84.6,959.9,Month-to-month,Electronic check,Fiber optic,High Risk
8800-JOOCF,12,84.05,966.55,Month-to-month,Electronic check,Fiber optic,High Risk
1508-DFXCU,12,81.45,912.0,Month-to-month,Electronic check,Fiber optic,High Risk
2187-PKZAY,12,79.95,1043.4,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
8104-OSKWT,12,79.8,1001.2,Month-to-month,Electronic check,Fiber optic,High Risk
2694-CIUMO,12,79.55,958.25,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
4415-WNGVR,12,79.2,943.85,One year,Electronic check,DSL,Low Risk
7285-KLOTR,12,78.85,876.75,One year,Electronic check,DSL,Low Risk
1689-YQBYY,12,76.6,893.0,Month-to-month,Electronic check,Fiber optic,High Risk
4123-FCVCB,12,75.85,854.45,One year,Mailed check,DSL,Low Risk
9169-BSVIN,12,74.75,827.05,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
7077-XJMET,12,74.15,741.4,Month-to-month,Electronic check,DSL,High Risk
8224-DWCKX,12,73.3,828.05,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
0603-OLQDC,12,69.85,837.5,Month-to-month,Mailed check,DSL,Medium Risk
4672-FOTSD,12,67.25,832.3,Month-to-month,Electronic check,DSL,High Risk
7750-EYXWZ,12,60.65,743.3,One year,Electronic check,DSL,Low Risk
9089-UOWJG,12,58.35,740.55,Month-to-month,Credit card (automatic),DSL,Medium Risk
7669-LCRSD,12,56.3,628.65,Month-to-month,Mailed check,DSL,Medium Risk
1803-BGNBD,12,54.3,654.5,Month-to-month,Electronic check,DSL,High Risk
1202-KKGFU,12,54.2,690.5,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
6898-MDLZW,12,53.75,648.65,Month-to-month,Mailed check,DSL,Medium Risk
6625-UTXEW,12,51.25,612.1,Month-to-month,Electronic check,DSL,High Risk
5311-IHLEI,12,50.95,605.75,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
9928-BZVLZ,12,49.85,552.1,Two year,Mailed check,DSL,Low Risk
7176-WIONM,12,49.85,617.15,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
6789-HJBWG,12,49.4,611.65,Month-to-month,Electronic check,DSL,High Risk
8205-MQUGY,12,49.2,571.15,Month-to-month,Electronic check,DSL,High Risk
8791-GFXLZ,12,49.05,593.05,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
3566-VVORZ,12,45.9,505.95,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
5392-AKEMH,12,45.05,523.1,Month-to-month,Electronic check,DSL,High Risk
1600-DILPE,12,45.0,524.35,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
2604-XVDAM,12,43.8,540.95,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
0953-LGOVU,12,35.5,432.25,Month-to-month,Mailed check,DSL,Medium Risk
4177-JPDFU,12,34.0,442.45,Month-to-month,Mailed check,DSL,Medium Risk
4198-VFOEA,12,33.6,435.45,One year,Mailed check,DSL,Low Risk
2316-ESMLS,12,33.15,444.75,One year,Credit card (automatic),DSL,Low Risk
4776-XSKYQ,12,30.25,368.85,One year,Credit card (automatic),DSL,Low Risk
7636-OWBPG,12,29.35,381.2,Month-to-month,Credit card (automatic),DSL,Medium Risk
0282-NVSJS,12,29.3,355.9,Month-to-month,Mailed check,DSL,Medium Risk
8332-OSJDW,12,26.4,314.95,One year,Mailed check,No,Low Risk
8612-GXIDD,12,25.4,313.0,Two year,Bank transfer (automatic),No,Low Risk
5197-YPYBZ,12,25.25,274.7,Two year,Credit card (automatic),No,Low Risk
9817-APLHW,12,25.0,316.2,Month-to-month,Electronic check,No,High Risk
3823-KYNQY,12,24.95,280.4,One year,Credit card (automatic),No,Low Risk
3549-ZTMNH,12,24.0,269.65,Two year,Bank transfer (automatic),No,Low Risk
8044-BGWPI,12,21.15,306.05,Month-to-month,Electronic check,No,High Risk
0547-HURJB,12,21.05,235.8,Month-to-month,Credit card (automatic),No,Medium Risk
6828-HMKWP,12,21.05,262.05,Two year,Bank transfer (automatic),No,Low Risk
6476-EPYZR,12,20.5,255.5,Month-to-month,Mailed check,No,Medium Risk
8942-DBMHZ,12,20.45,255.35,Month-to-month,Mailed check,No,Medium Risk
1539-LNKHM,12,20.4,266.6,Month-to-month,Mailed check,No,Medium Risk
6838-HVLXG,12,20.3,246.7,Month-to-month,Mailed check,No,Medium Risk
0064-SUDOG,12,20.3,224.5,Two year,Bank transfer (automatic),No,Low Risk
5777-ZPQNC,12,20.15,260.7,One year,Electronic check,No,Low Risk
9367-TCUYN,12,20.1,223.6,Month-to-month,Mailed check,No,Medium Risk
7777-UNYHB,12,20.1,232.4,Month-to-month,Credit card (automatic),No,Medium Risk
7531-GQHME,12,20.05,265.45,Month-to-month,Credit card (automatic),No,Medium Risk
5993-BQHEA,12,20.05,267.0,One year,Credit card (automatic),No,Low Risk
3239-TPHPZ,12,20.05,264.55,Two year,Electronic check,No,Low Risk
1680-VDCWW,12,19.8,202.25,One year,Bank transfer (automatic),No,Low Risk
1563-IWQEX,12,19.7,220.35,Month-to-month,Mailed check,No,Medium Risk
1429-UYJSV,12,19.7,260.9,One year,Mailed check,No,Low Risk
5442-PPTJY,12,19.7,258.35,Two year,Mailed check,No,Low Risk
2882-DDZPG,12,19.45,227.45,Month-to-month,Bank transfer (automatic),No,Medium Risk
3750-RNQKR,12,19.45,246.25,Month-to-month,Mailed check,No,Medium Risk
0208-BPQEJ,12,19.4,198.1,Month-to-month,Bank transfer (automatic),No,Medium Risk
5961-VUSRV,12,19.35,219.35,One year,Bank transfer (automatic),No,Low Risk
4573-JKNAE,12,19.35,212.3,Two year,Bank transfer (automatic),No,Low Risk
5602-BVFMK,12,19.3,228.75,One year,Mailed check,No,Low Risk
9837-FWLCH,12,19.2,239.0,Month-to-month,Electronic check,No,High Risk
7315-WYOAW,13,100.75,1313.25,Month-to-month,Electronic check,Fiber optic,Medium Risk
3644-QXEHN,13,97.0,1334.45,Month-to-month,Electronic check,Fiber optic,Medium Risk
9290-SHCMB,13,96.85,1235.55,Month-to-month,Electronic check,Fiber optic,Medium Risk
7852-LECYP,13,93.8,1261.0,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
2876-GZYZC,13,85.95,1215.65,Month-to-month,Electronic check,Fiber optic,Medium Risk
0620-DLSLK,13,81.9,1028.9,Month-to-month,Mailed check,Fiber optic,Medium Risk
0928-XUTSN,13,80.5,1011.8,Month-to-month,Electronic check,Fiber optic,Medium Risk
1346-UFHAX,13,80.0,1029.35,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
2971-SGAFL,13,78.75,995.35,Month-to-month,Electronic check,DSL,Medium Risk
7018-WBJNK,13,78.3,1033.95,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
4080-IIARD,13,76.2,981.45,Month-to-month,Electronic check,DSL,Medium Risk
4860-IJUDE,13,73.75,956.65,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
0550-DCXLH,13,73.35,931.55,Month-to-month,Mailed check,DSL,Medium Risk
5924-IFQTT,13,72.8,930.05,Month-to-month,Electronic check,DSL,Medium Risk
4931-TRZWN,13,71.95,923.85,Month-to-month,Electronic check,DSL,Medium Risk
6078-VESFR,13,70.45,849.1,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
9506-UXUSK,13,70.15,931.75,Month-to-month,Electronic check,Fiber optic,Medium Risk
7562-UXTPG,13,70.15,886.7,Month-to-month,Mailed check,Fiber optic,Medium Risk
8474-UMLNT,13,67.8,842.25,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
6507-DTJZV,13,66.4,831.75,Month-to-month,Credit card (automatic),DSL,Medium Risk
0708-LGSMF,13,65.85,902.25,Month-to-month,Electronic check,DSL,Medium Risk
6366-XIVKZ,13,63.15,816.8,Month-to-month,Mailed check,DSL,Medium Risk
4418-LZMSV,13,61.8,750.1,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
2931-FSOHN,13,59.9,788.35,Month-to-month,Electronic check,DSL,Medium Risk
8992-VONJD,13,56.0,764.55,Month-to-month,Electronic check,DSL,Medium Risk
4522-AKYLR,13,54.8,731.3,Month-to-month,Electronic check,DSL,Medium Risk
0939-EREMR,13,53.45,718.1,Month-to-month,Mailed check,DSL,Medium Risk
5639-NTUPK,13,52.1,670.65,Month-to-month,Credit card (automatic),DSL,Medium Risk
5701-ZIKJE,13,50.55,610.75,Month-to-month,Mailed check,DSL,Medium Risk
9763-GRSKD,13,49.95,587.45,Month-to-month,Mailed check,DSL,Medium Risk
4581-LNWUM,13,49.15,649.4,Month-to-month,Electronic check,DSL,Medium Risk
0749-IRGQE,13,45.3,528.45,Month-to-month,Electronic check,DSL,Medium Risk
3640-JQGJG,13,44.8,559.2,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
8082-GHXOP,13,44.0,659.35,Month-to-month,Mailed check,DSL,Medium Risk
6339-DKLMK,13,31.65,389.95,Month-to-month,Electronic check,DSL,Medium Risk
6549-NNDYT,13,30.85,394.1,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
0811-GSDTP,13,30.15,382.2,Month-to-month,Electronic check,DSL,Medium Risk
1442-BQPVU,13,29.15,357.15,Month-to-month,Electronic check,DSL,Medium Risk
3058-WQDRE,13,25.15,331.85,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
3752-CQSJI,13,20.45,254.5,Month-to-month,Mailed check,No,Medium Risk
4486-EFAEB,13,20.4,251.65,Month-to-month,Electronic check,No,Medium Risk
6131-JLWZM,13,20.3,275.4,Month-to-month,Mailed check,No,Medium Risk
0594-UFTUL,13,19.85,252.0,Month-to-month,Mailed check,No,Medium Risk
4770-QAZXN,13,19.45,232.1,Month-to-month,Credit card (automatic),No,Medium Risk
6112-KTHFQ,13,19.3,279.3,Month-to-month,Mailed check,No,Medium Risk
3387-PLKUI,13,18.8,251.25,Month-to-month,Mailed check,No,Medium Risk
0916-QOFDP,14,95.8,1346.3,Month-to-month,Electronic check,Fiber optic,Medium Risk
3320-VEOYC,14,95.6,1273.3,Month-to-month,Electronic check,Fiber optic,Medium Risk
6986-IXNDM,14,92.9,1337.45,Month-to-month,Electronic check,Fiber optic,Medium Risk
5433-KYGHE,14,86.0,1164.05,Month-to-month,Mailed check,Fiber optic,Medium Risk
9314-IJWSQ,14,84.8,1203.9,Month-to-month,Electronic check,Fiber optic,Medium Risk
4559-UWIHT,14,82.65,1185.0,Month-to-month,Electronic check,Fiber optic,Medium Risk
6551-GNYDG,14,80.9,1152.8,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
8198-RKSZG,14,80.45,1137.05,Month-to-month,Credit card (automatic),DSL,Medium Risk
5599-HVLTW,14,80.35,1058.1,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
8544-GOQSH,14,80.05,1112.3,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
6646-JPPHA,14,78.85,1043.8,Month-to-month,Electronic check,Fiber optic,Medium Risk
3317-VLGQT,14,78.1,1122.4,Month-to-month,Electronic check,Fiber optic,Medium Risk
7901-HXJVA,14,76.45,1117.55,Month-to-month,Electronic check,Fiber optic,Medium Risk
8107-KNCIM,14,75.1,1013.35,Month-to-month,Electronic check,Fiber optic,Medium Risk
7296-PIXQY,14,70.2,1046.5,Month-to-month,Electronic check,Fiber optic,Medium Risk
7798-JVXYM,14,69.65,921.4,Month-to-month,Electronic check,DSL,Medium Risk
3059-NGMXB,14,69.2,944.65,Month-to-month,Mailed check,DSL,Medium Risk
2257-BOVXD,14,66.6,979.5,Month-to-month,Credit card (automatic),DSL,Medium Risk
9481-SFCQY,14,59.8,824.85,Month-to-month,Credit card (automatic),DSL,Medium Risk
6502-KUGLL,14,59.45,780.85,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
3873-NFTGI,14,55.5,767.55,Month-to-month,Credit card (automatic),DSL,Medium Risk
8645-KWHJO,14,55.0,771.95,Month-to-month,Electronic check,DSL,Medium Risk
8967-SZQAS,14,50.45,765.45,Month-to-month,Electronic check,DSL,Medium Risk
8735-IJJEG,14,50.2,668.85,Month-to-month,Credit card (automatic),DSL,Medium Risk
1629-DQQVB,14,50.1,709.5,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
9097-ZUBYC,14,48.8,664.4,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
8648-PFRMP,14,46.35,672.7,Month-to-month,Electronic check,DSL,Medium Risk
8069-YQQAJ,14,31.1,419.7,Month-to-month,Mailed check,DSL,Medium Risk
9146-JRIOX,14,25.55,372.45,Month-to-month,Mailed check,No,Medium Risk
8317-BVKSO,14,20.05,299.3,Month-to-month,Electronic check,No,Medium Risk
3190-FZATL,14,19.95,268.4,Month-to-month,Mailed check,No,Medium Risk
3061-BCKYI,14,19.9,283.75,Month-to-month,Mailed check,No,Medium Risk
4881-GQJTW,14,19.6,300.4,Month-to-month,Credit card (automatic),No,Medium Risk
5947-SGKCL,15,105.35,1559.25,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
4298-OYIFC,15,103.45,1539.8,Month-to-month,Electronic check,Fiber optic,Medium Risk
8903-WMRNW,15,101.75,1669.4,Month-to-month,Electronic check,Fiber optic,Medium Risk
9094-AZPHK,15,100.15,1415.0,Month-to-month,Electronic check,Fiber optic,Medium Risk
6215-NQCPY,15,99.7,1566.75,Month-to-month,Electronic check,Fiber optic,Medium Risk
5937-EORGB,15,96.5,1392.25,Month-to-month,Electronic check,Fiber optic,Medium Risk
2507-QZPQS,15,95.7,1451.1,Month-to-month,Electronic check,Fiber optic,Medium Risk
6583-KQJLK,15,94.65,1285.05,Month-to-month,Electronic check,Fiber optic,Medium Risk
6833-JMZYP,15,94.0,1505.45,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
